,,,-3.21850000e-008,-5.74999910e-004
,,,-3.21800000e-008,-5.74999910e-004
,,,-3.21750000e-008,-5.62499909e-004
,,,-3.21700000e-008,-5.74999910e-004
,,,-3.21650000e-008,-5.87499911e-004
,,,-3.21600000e-008,-5.87499911e-004
,,,-3.21550000e-008,-5.81249911e-004
,,,-3.21500000e-008,-5.74999910e-004
,,,-3.21450000e-008,-5.81249911e-004
,,,-3.21400000e-008,-5.93749912e-004
,,,-3.21350000e-008,-5.99999912e-004
,,,-3.21300000e-008,-5.81249911e-004
,,,-3.21250000e-008,-5.99999912e-004
,,,-3.21200000e-008,-5.93749912e-004
,,,-3.21150000e-008,-5.99999912e-004
,,,-3.21100000e-008,-6.12499913e-004
,,,-3.21050000e-008,-6.18749913e-004
,,,-3.21000000e-008,-6.12499913e-004
,,,-3.20950000e-008,-6.06249913e-004
,,,-3.20900000e-008,-6.12499913e-004
,,,-3.20850000e-008,-6.24999914e-004
,,,-3.20800000e-008,-6.24999914e-004
,,,-3.20750000e-008,-6.12499913e-004
,,,-3.20700000e-008,-6.12499913e-004
,,,-3.20650000e-008,-6.37499915e-004
,,,-3.20600000e-008,-6.49999916e-004
,,,-3.20550000e-008,-6.24999914e-004
,,,-3.20500000e-008,-6.43749915e-004
,,,-3.20450000e-008,-6.49999916e-004
,,,-3.20400000e-008,-6.43749915e-004
,,,-3.20350000e-008,-6.37499915e-004
,,,-3.20300000e-008,-6.62499917e-004
,,,-3.20250000e-008,-6.49999916e-004
,,,-3.20200000e-008,-6.49999916e-004
,,,-3.20150000e-008,-6.43749915e-004
,,,-3.20100000e-008,-6.49999916e-004
,,,-3.20050000e-008,-6.49999916e-004
,,,-3.20000000e-008,-6.43749915e-004
,,,-3.19950000e-008,-6.49999916e-004
,,,-3.19900000e-008,-6.43749915e-004
,,,-3.19850000e-008,-6.24999914e-004
,,,-3.19800000e-008,-6.12499913e-004
,,,-3.19750000e-008,-6.18749913e-004
,,,-3.19700000e-008,-6.18749913e-004
,,,-3.19650000e-008,-6.12499913e-004
,,,-3.19600000e-008,-6.18749913e-004
,,,-3.19550000e-008,-6.06249913e-004
,,,-3.19500000e-008,-6.06249913e-004
,,,-3.19450000e-008,-6.12499913e-004
,,,-3.19400000e-008,-6.06249913e-004
,,,-3.19350000e-008,-6.06249913e-004
,,,-3.19300000e-008,-5.93749912e-004
,,,-3.19250000e-008,-5.93749912e-004
,,,-3.19200000e-008,-5.87499911e-004
,,,-3.19150000e-008,-6.06249913e-004
,,,-3.19100000e-008,-5.99999912e-004
,,,-3.19050000e-008,-5.99999912e-004
,,,-3.19000000e-008,-6.06249913e-004
,,,-3.18950000e-008,-5.81249911e-004
,,,-3.18900000e-008,-5.74999910e-004
,,,-3.18850000e-008,-5.99999912e-004
,,,-3.18800000e-008,-5.74999910e-004
,,,-3.18750000e-008,-5.62499909e-004
,,,-3.18700000e-008,-5.99999912e-004
,,,-3.18650000e-008,-5.87499911e-004
,,,-3.18600000e-008,-5.56249909e-004
,,,-3.18550000e-008,-5.56249909e-004
,,,-3.18500000e-008,-5.74999910e-004
,,,-3.18450000e-008,-5.68749910e-004
,,,-3.18400000e-008,-5.62499909e-004
,,,-3.18350000e-008,-5.62499909e-004
,,,-3.18300000e-008,-5.49999909e-004
,,,-3.18250000e-008,-5.43749908e-004
,,,-3.18200000e-008,-5.56249909e-004
,,,-3.18150000e-008,-5.49999909e-004
,,,-3.18100000e-008,-5.37499908e-004
,,,-3.18050000e-008,-5.43749908e-004
,,,-3.18000000e-008,-5.24999907e-004
,,,-3.17950000e-008,-5.37499908e-004
,,,-3.17900000e-008,-5.37499908e-004
,,,-3.17850000e-008,-5.24999907e-004
,,,-3.17800000e-008,-5.43749908e-004
,,,-3.17750000e-008,-5.43749908e-004
,,,-3.17700000e-008,-5.31249907e-004
,,,-3.17650000e-008,-5.56249909e-004
,,,-3.17600000e-008,-5.37499908e-004
,,,-3.17550000e-008,-5.43749908e-004
,,,-3.17500000e-008,-5.49999909e-004
,,,-3.17450000e-008,-5.68749910e-004
,,,-3.17400000e-008,-5.62499909e-004
,,,-3.17350000e-008,-5.68749910e-004
,,,-3.17300000e-008,-5.81249911e-004
,,,-3.17250000e-008,-5.93749912e-004
,,,-3.17200000e-008,-5.99999912e-004
,,,-3.17150000e-008,-6.12499913e-004
,,,-3.17100000e-008,-6.06249913e-004
,,,-3.17050000e-008,-6.24999914e-004
,,,-3.17000000e-008,-6.31249914e-004
,,,-3.16950000e-008,-6.37499915e-004
,,,-3.16900000e-008,-6.43749915e-004
,,,-3.16850000e-008,-6.37499915e-004
,,,-3.16800000e-008,-6.56249916e-004
,,,-3.16750000e-008,-6.62499917e-004
,,,-3.16700000e-008,-6.62499917e-004
,,,-3.16650000e-008,-6.68749917e-004
,,,-3.16600000e-008,-6.62499917e-004
,,,-3.16550000e-008,-6.56249916e-004
,,,-3.16500000e-008,-6.74999917e-004
,,,-3.16450000e-008,-6.56249916e-004
,,,-3.16400000e-008,-6.62499917e-004
,,,-3.16350000e-008,-6.49999916e-004
,,,-3.16300000e-008,-6.31249914e-004
,,,-3.16250000e-008,-6.49999916e-004
,,,-3.16200000e-008,-6.56249916e-004
,,,-3.16150000e-008,-6.37499915e-004
,,,-3.16100000e-008,-6.24999914e-004
,,,-3.16050000e-008,-6.06249913e-004
,,,-3.16000000e-008,-6.12499913e-004
,,,-3.15950000e-008,-6.06249913e-004
,,,-3.15900000e-008,-5.87499911e-004
,,,-3.15850000e-008,-5.81249911e-004
,,,-3.15800000e-008,-5.74999910e-004
,,,-3.15750000e-008,-5.68749910e-004
,,,-3.15700000e-008,-5.81249911e-004
,,,-3.15650000e-008,-5.62499909e-004
,,,-3.15600000e-008,-5.62499909e-004
,,,-3.15550000e-008,-5.56249909e-004
,,,-3.15500000e-008,-5.62499909e-004
,,,-3.15450000e-008,-5.49999909e-004
,,,-3.15400000e-008,-5.74999910e-004
,,,-3.15350000e-008,-5.81249911e-004
,,,-3.15300000e-008,-5.62499909e-004
,,,-3.15250000e-008,-5.81249911e-004
,,,-3.15200000e-008,-5.93749912e-004
,,,-3.15150000e-008,-5.87499911e-004
,,,-3.15100000e-008,-6.18749913e-004
,,,-3.15050000e-008,-6.12499913e-004
,,,-3.15000000e-008,-6.18749913e-004
,,,-3.14950000e-008,-6.31249914e-004
,,,-3.14900000e-008,-6.31249914e-004
,,,-3.14850000e-008,-6.49999916e-004
,,,-3.14800000e-008,-6.43749915e-004
,,,-3.14750000e-008,-6.68749917e-004
,,,-3.14700000e-008,-6.68749917e-004
,,,-3.14650000e-008,-6.99999919e-004
,,,-3.14600000e-008,-6.99999919e-004
,,,-3.14550000e-008,-6.87499918e-004
,,,-3.14500000e-008,-7.06249920e-004
,,,-3.14450000e-008,-7.12499920e-004
,,,-3.14400000e-008,-7.18749920e-004
,,,-3.14350000e-008,-6.99999919e-004
,,,-3.14300000e-008,-7.18749920e-004
,,,-3.14250000e-008,-7.18749920e-004
,,,-3.14200000e-008,-7.12499920e-004
,,,-3.14150000e-008,-6.93749919e-004
,,,-3.14100000e-008,-6.93749919e-004
,,,-3.14050000e-008,-6.99999919e-004
,,,-3.14000000e-008,-6.87499918e-004
,,,-3.13950000e-008,-6.93749919e-004
,,,-3.13900000e-008,-6.87499918e-004
,,,-3.13850000e-008,-6.87499918e-004
,,,-3.13800000e-008,-6.87499918e-004
,,,-3.13750000e-008,-6.56249916e-004
,,,-3.13700000e-008,-6.62499917e-004
,,,-3.13650000e-008,-6.49999916e-004
,,,-3.13600000e-008,-6.37499915e-004
,,,-3.13550000e-008,-6.37499915e-004
,,,-3.13500000e-008,-6.37499915e-004
,,,-3.13450000e-008,-6.24999914e-004
,,,-3.13400000e-008,-6.12499913e-004
,,,-3.13350000e-008,-6.12499913e-004
,,,-3.13300000e-008,-6.06249913e-004
,,,-3.13250000e-008,-5.93749912e-004
,,,-3.13200000e-008,-5.99999912e-004
,,,-3.13150000e-008,-5.87499911e-004
,,,-3.13100000e-008,-5.93749912e-004
,,,-3.13050000e-008,-5.93749912e-004
,,,-3.13000000e-008,-5.99999912e-004
,,,-3.12950000e-008,-5.87499911e-004
,,,-3.12900000e-008,-5.81249911e-004
,,,-3.12850000e-008,-5.81249911e-004
,,,-3.12800000e-008,-5.81249911e-004
,,,-3.12750000e-008,-5.93749912e-004
,,,-3.12700000e-008,-5.81249911e-004
,,,-3.12650000e-008,-5.81249911e-004
,,,-3.12600000e-008,-5.93749912e-004
,,,-3.12550000e-008,-5.93749912e-004
,,,-3.12500000e-008,-5.93749912e-004
,,,-3.12450000e-008,-6.18749913e-004
,,,-3.12400000e-008,-5.93749912e-004
,,,-3.12350000e-008,-5.99999912e-004
,,,-3.12300000e-008,-6.06249913e-004
,,,-3.12250000e-008,-6.06249913e-004
,,,-3.12200000e-008,-6.18749913e-004
,,,-3.12150000e-008,-6.06249913e-004
,,,-3.12100000e-008,-6.24999914e-004
,,,-3.12050000e-008,-6.24999914e-004
,,,-3.12000000e-008,-6.18749913e-004
,,,-3.11950000e-008,-6.18749913e-004
,,,-3.11900000e-008,-6.37499915e-004
,,,-3.11850000e-008,-6.18749913e-004
,,,-3.11800000e-008,-6.12499913e-004
,,,-3.11750000e-008,-6.43749915e-004
,,,-3.11700000e-008,-6.37499915e-004
,,,-3.11650000e-008,-6.12499913e-004
,,,-3.11600000e-008,-6.12499913e-004
,,,-3.11550000e-008,-6.18749913e-004
,,,-3.11500000e-008,-5.99999912e-004
,,,-3.11450000e-008,-6.06249913e-004
,,,-3.11400000e-008,-6.18749913e-004
,,,-3.11350000e-008,-6.12499913e-004
,,,-3.11300000e-008,-5.87499911e-004
,,,-3.11250000e-008,-5.93749912e-004
,,,-3.11200000e-008,-5.74999910e-004
,,,-3.11150000e-008,-5.74999910e-004
,,,-3.11100000e-008,-5.74999910e-004
,,,-3.11050000e-008,-5.56249909e-004
,,,-3.11000000e-008,-5.43749908e-004
,,,-3.10950000e-008,-5.49999909e-004
,,,-3.10900000e-008,-5.37499908e-004
,,,-3.10850000e-008,-5.49999909e-004
,,,-3.10800000e-008,-5.37499908e-004
,,,-3.10750000e-008,-5.31249907e-004
,,,-3.10700000e-008,-5.12499906e-004
,,,-3.10650000e-008,-5.12499906e-004
,,,-3.10600000e-008,-5.24999907e-004
,,,-3.10550000e-008,-5.18749906e-004
,,,-3.10500000e-008,-5.18749906e-004
,,,-3.10450000e-008,-5.24999907e-004
,,,-3.10400000e-008,-5.12499906e-004
,,,-3.10350000e-008,-5.31249907e-004
,,,-3.10300000e-008,-5.31249907e-004
,,,-3.10250000e-008,-5.24999907e-004
,,,-3.10200000e-008,-5.24999907e-004
,,,-3.10150000e-008,-5.43749908e-004
,,,-3.10100000e-008,-5.49999909e-004
,,,-3.10050000e-008,-5.43749908e-004
,,,-3.10000000e-008,-5.62499909e-004
,,,-3.09950000e-008,-5.56249909e-004
,,,-3.09900000e-008,-5.74999910e-004
,,,-3.09850000e-008,-5.62499909e-004
,,,-3.09800000e-008,-5.62499909e-004
,,,-3.09750000e-008,-5.81249911e-004
,,,-3.09700000e-008,-5.87499911e-004
,,,-3.09650000e-008,-5.74999910e-004
,,,-3.09600000e-008,-5.87499911e-004
,,,-3.09550000e-008,-5.93749912e-004
,,,-3.09500000e-008,-5.99999912e-004
,,,-3.09450000e-008,-6.12499913e-004
,,,-3.09400000e-008,-6.18749913e-004
,,,-3.09350000e-008,-6.12499913e-004
,,,-3.09300000e-008,-6.12499913e-004
,,,-3.09250000e-008,-5.99999912e-004
,,,-3.09200000e-008,-6.12499913e-004
,,,-3.09150000e-008,-6.12499913e-004
,,,-3.09100000e-008,-6.06249913e-004
,,,-3.09050000e-008,-6.06249913e-004
,,,-3.09000000e-008,-6.18749913e-004
,,,-3.08950000e-008,-6.31249914e-004
,,,-3.08900000e-008,-6.37499915e-004
,,,-3.08850000e-008,-6.31249914e-004
,,,-3.08800000e-008,-6.18749913e-004
,,,-3.08750000e-008,-6.31249914e-004
,,,-3.08700000e-008,-6.12499913e-004
,,,-3.08650000e-008,-6.06249913e-004
,,,-3.08600000e-008,-6.18749913e-004
,,,-3.08550000e-008,-6.18749913e-004
,,,-3.08500000e-008,-6.06249913e-004
,,,-3.08450000e-008,-5.99999912e-004
,,,-3.08400000e-008,-6.18749913e-004
,,,-3.08350000e-008,-6.12499913e-004
,,,-3.08300000e-008,-6.24999914e-004
,,,-3.08250000e-008,-6.37499915e-004
,,,-3.08200000e-008,-6.24999914e-004
,,,-3.08150000e-008,-6.12499913e-004
,,,-3.08100000e-008,-6.18749913e-004
,,,-3.08050000e-008,-6.12499913e-004
,,,-3.08000000e-008,-6.12499913e-004
,,,-3.07950000e-008,-6.24999914e-004
,,,-3.07900000e-008,-6.24999914e-004
,,,-3.07850000e-008,-6.31249914e-004
,,,-3.07800000e-008,-6.18749913e-004
,,,-3.07750000e-008,-6.37499915e-004
,,,-3.07700000e-008,-6.31249914e-004
,,,-3.07650000e-008,-6.12499913e-004
,,,-3.07600000e-008,-6.18749913e-004
,,,-3.07550000e-008,-6.18749913e-004
,,,-3.07500000e-008,-6.24999914e-004
,,,-3.07450000e-008,-6.18749913e-004
,,,-3.07400000e-008,-6.18749913e-004
,,,-3.07350000e-008,-6.24999914e-004
,,,-3.07300000e-008,-6.18749913e-004
,,,-3.07250000e-008,-6.12499913e-004
,,,-3.07200000e-008,-6.18749913e-004
,,,-3.07150000e-008,-5.99999912e-004
,,,-3.07100000e-008,-5.81249911e-004
,,,-3.07050000e-008,-5.87499911e-004
,,,-3.07000000e-008,-6.06249913e-004
,,,-3.06950000e-008,-5.87499911e-004
,,,-3.06900000e-008,-5.81249911e-004
,,,-3.06850000e-008,-5.87499911e-004
,,,-3.06800000e-008,-5.87499911e-004
,,,-3.06750000e-008,-5.74999910e-004
,,,-3.06700000e-008,-5.62499909e-004
,,,-3.06650000e-008,-5.62499909e-004
,,,-3.06600000e-008,-5.62499909e-004
,,,-3.06550000e-008,-5.56249909e-004
,,,-3.06500000e-008,-5.43749908e-004
,,,-3.06450000e-008,-5.37499908e-004
,,,-3.06400000e-008,-5.31249907e-004
,,,-3.06350000e-008,-5.49999909e-004
,,,-3.06300000e-008,-5.37499908e-004
,,,-3.06250000e-008,-5.24999907e-004
,,,-3.06200000e-008,-5.31249907e-004
,,,-3.06150000e-008,-5.37499908e-004
,,,-3.06100000e-008,-5.12499906e-004
,,,-3.06050000e-008,-5.12499906e-004
,,,-3.06000000e-008,-5.31249907e-004
,,,-3.05950000e-008,-5.12499906e-004
,,,-3.05900000e-008,-5.18749906e-004
,,,-3.05850000e-008,-5.18749906e-004
,,,-3.05800000e-008,-5.12499906e-004
,,,-3.05750000e-008,-5.18749906e-004
,,,-3.05700000e-008,-5.18749906e-004
,,,-3.05650000e-008,-5.24999907e-004
,,,-3.05600000e-008,-5.24999907e-004
,,,-3.05550000e-008,-5.24999907e-004
,,,-3.05500000e-008,-5.18749906e-004
,,,-3.05450000e-008,-5.37499908e-004
,,,-3.05400000e-008,-5.31249907e-004
,,,-3.05350000e-008,-5.37499908e-004
,,,-3.05300000e-008,-5.49999909e-004
,,,-3.05250000e-008,-5.43749908e-004
,,,-3.05200000e-008,-5.56249909e-004
,,,-3.05150000e-008,-5.43749908e-004
,,,-3.05100000e-008,-5.49999909e-004
,,,-3.05050000e-008,-5.43749908e-004
,,,-3.05000000e-008,-5.49999909e-004
,,,-3.04950000e-008,-5.56249909e-004
,,,-3.04900000e-008,-5.56249909e-004
,,,-3.04850000e-008,-5.43749908e-004
,,,-3.04800000e-008,-5.62499909e-004
,,,-3.04750000e-008,-5.62499909e-004
,,,-3.04700000e-008,-5.68749910e-004
,,,-3.04650000e-008,-5.87499911e-004
,,,-3.04600000e-008,-5.81249911e-004
,,,-3.04550000e-008,-5.74999910e-004
,,,-3.04500000e-008,-5.99999912e-004
,,,-3.04450000e-008,-5.87499911e-004
,,,-3.04400000e-008,-5.81249911e-004
,,,-3.04350000e-008,-6.06249913e-004
,,,-3.04300000e-008,-6.06249913e-004
,,,-3.04250000e-008,-5.93749912e-004
,,,-3.04200000e-008,-5.93749912e-004
,,,-3.04150000e-008,-5.99999912e-004
,,,-3.04100000e-008,-5.93749912e-004
,,,-3.04050000e-008,-5.93749912e-004
,,,-3.04000000e-008,-5.81249911e-004
,,,-3.03950000e-008,-5.74999910e-004
,,,-3.03900000e-008,-5.81249911e-004
,,,-3.03850000e-008,-5.99999912e-004
,,,-3.03800000e-008,-5.87499911e-004
,,,-3.03750000e-008,-5.74999910e-004
,,,-3.03700000e-008,-5.81249911e-004
,,,-3.03650000e-008,-5.87499911e-004
,,,-3.03600000e-008,-5.87499911e-004
,,,-3.03550000e-008,-5.93749912e-004
,,,-3.03500000e-008,-5.99999912e-004
,,,-3.03450000e-008,-5.93749912e-004
,,,-3.03400000e-008,-5.93749912e-004
,,,-3.03350000e-008,-5.87499911e-004
,,,-3.03300000e-008,-5.93749912e-004
,,,-3.03250000e-008,-5.81249911e-004
,,,-3.03200000e-008,-5.93749912e-004
,,,-3.03150000e-008,-5.99999912e-004
,,,-3.03100000e-008,-6.12499913e-004
,,,-3.03050000e-008,-6.12499913e-004
,,,-3.03000000e-008,-6.06249913e-004
,,,-3.02950000e-008,-6.06249913e-004
,,,-3.02900000e-008,-6.24999914e-004
,,,-3.02850000e-008,-6.18749913e-004
,,,-3.02800000e-008,-6.18749913e-004
,,,-3.02750000e-008,-6.18749913e-004
,,,-3.02700000e-008,-6.31249914e-004
,,,-3.02650000e-008,-6.12499913e-004
,,,-3.02600000e-008,-6.12499913e-004
,,,-3.02550000e-008,-6.31249914e-004
,,,-3.02500000e-008,-6.24999914e-004
,,,-3.02450000e-008,-6.12499913e-004
,,,-3.02400000e-008,-6.31249914e-004
,,,-3.02350000e-008,-6.31249914e-004
,,,-3.02300000e-008,-6.31249914e-004
,,,-3.02250000e-008,-6.37499915e-004
,,,-3.02200000e-008,-6.06249913e-004
,,,-3.02150000e-008,-6.31249914e-004
,,,-3.02100000e-008,-6.31249914e-004
,,,-3.02050000e-008,-6.18749913e-004
,,,-3.02000000e-008,-6.12499913e-004
,,,-3.01950000e-008,-6.12499913e-004
,,,-3.01900000e-008,-6.18749913e-004
,,,-3.01850000e-008,-6.06249913e-004
,,,-3.01800000e-008,-5.93749912e-004
,,,-3.01750000e-008,-6.06249913e-004
,,,-3.01700000e-008,-5.87499911e-004
,,,-3.01650000e-008,-5.87499911e-004
,,,-3.01600000e-008,-5.74999910e-004
,,,-3.01550000e-008,-5.93749912e-004
,,,-3.01500000e-008,-5.93749912e-004
,,,-3.01450000e-008,-5.81249911e-004
,,,-3.01400000e-008,-5.81249911e-004
,,,-3.01350000e-008,-5.93749912e-004
,,,-3.01300000e-008,-5.93749912e-004
,,,-3.01250000e-008,-5.93749912e-004
,,,-3.01200000e-008,-5.99999912e-004
,,,-3.01150000e-008,-6.06249913e-004
,,,-3.01100000e-008,-6.06249913e-004
,,,-3.01050000e-008,-5.99999912e-004
,,,-3.01000000e-008,-5.99999912e-004
,,,-3.00950000e-008,-6.12499913e-004
,,,-3.00900000e-008,-6.24999914e-004
,,,-3.00850000e-008,-6.18749913e-004
,,,-3.00800000e-008,-6.24999914e-004
,,,-3.00750000e-008,-6.18749913e-004
,,,-3.00700000e-008,-6.43749915e-004
,,,-3.00650000e-008,-6.56249916e-004
,,,-3.00600000e-008,-6.56249916e-004
,,,-3.00550000e-008,-6.43749915e-004
,,,-3.00500000e-008,-6.37499915e-004
,,,-3.00450000e-008,-6.43749915e-004
,,,-3.00400000e-008,-6.56249916e-004
,,,-3.00350000e-008,-6.56249916e-004
,,,-3.00300000e-008,-6.62499917e-004
,,,-3.00250000e-008,-6.62499917e-004
,,,-3.00200000e-008,-6.56249916e-004
,,,-3.00150000e-008,-6.56249916e-004
,,,-3.00100000e-008,-6.56249916e-004
,,,-3.00050000e-008,-6.31249914e-004
,,,-3.00000000e-008,-6.43749915e-004
,,,-2.99950000e-008,-6.37499915e-004
,,,-2.99900000e-008,-6.18749913e-004
,,,-2.99850000e-008,-6.24999914e-004
,,,-2.99800000e-008,-6.24999914e-004
,,,-2.99750000e-008,-5.99999912e-004
,,,-2.99700000e-008,-6.06249913e-004
,,,-2.99650000e-008,-5.99999912e-004
,,,-2.99600000e-008,-5.93749912e-004
,,,-2.99550000e-008,-5.87499911e-004
,,,-2.99500000e-008,-5.68749910e-004
,,,-2.99450000e-008,-5.68749910e-004
,,,-2.99400000e-008,-5.93749912e-004
,,,-2.99350000e-008,-5.81249911e-004
,,,-2.99300000e-008,-5.74999910e-004
